route_a,a_route_short_name,a_route_long_name,route_b,b_route_short_name,b_route_long_name,overlap_metric,overlap_value,shared_stops,route_a_stops,route_b_stops
LTFRB_PUB1188,,"San Mateo - Baclaran via EDSA, Ayala, Commonwealth Ave",LTFRB_PUB1196,,Taguig - SM Fairview via Lagro Ayala Buendia EDSA,jaccard,0.6086956521739131,84,123,99
LTFRB_PUJ1013,,Alabang - Baclaran via Ninoy Aquino,LTFRB_PUJ2089,,BACLARAN - ALABANG via N AQUINO AVE,jaccard,0.6086956521739131,42,49,62
LTFRB_PUB1070,,Ayala Grotto via EDSA,LTFRB_PUB1112,,Baclaran - Grotto via Commonwealth Ave,jaccard,0.608433734939759,101,118,149
LTFRB_PUB1132,,Baclaran - SM Fairview via Lagro C'wealth,LTFRB_PUB1160,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",jaccard,0.608433734939759,101,117,150
LTFRB_PUJ1626,,Prenza (Marilao) - Monumento via McArthur Hi-way,LTFRB_PUJ2485,,BBB Malolos via McArthur Hway,jaccard,0.6082474226804123,59,69,87
LTFRB_PUB1112,,Baclaran - Grotto via Commonwealth Ave,LTFRB_PUB1134,,"Baclaran - SM Fairview via Lagro, Ayala",jaccard,0.6081871345029239,104,149,126
LTFRB_PUB1122,,"Baclaran-Malanday viaEDSA, McArthur, Ayala",LTFRB_PUB1169,,NAIA - Malanday via EDSA,jaccard,0.6081081081081081,90,126,112
LTFRB_PUB1079,,Malanday MIA via Pasay Rtda MOA Coastal Road,LTFRB_PUB1083,,Malanday Sucat via EDSA,jaccard,0.6081081081081081,90,123,115
LTFRB_PUJ1614,,Malanday-Sta Cruz,LTFRB_PUJ2529,,Malinta-Rizal Ave via Banal,jaccard,0.6081081081081081,45,71,48
LTFRB_PUJ1474,,"Monumento - Pasay Rotonda via Rizal Ave., Mabini",LTFRB_PUJ1793,,"MONUMENTO-TAFTAVE.,PASA ROTUNDA",jaccard,0.6081081081081081,45,56,63
LTFRB_PUJ1488,,Navotas - Recto via Heroes del 96,LTFRB_PUJ1489,,Navotas - Recto via Heroes del 96,jaccard,0.6081081081081081,45,61,58
LTFRB_PUB1030,,Baclaran Malabon (Letre) via EDSA,LTFRB_PUB1036,,Baclaran Navotas via Ayala,jaccard,0.608,76,98,103
LTFRB_PUB1124,,Baclaran-Navotas Terminal via EDSA,LTFRB_PUB1170,,NAIA - Malanday via EDSA,jaccard,0.608,76,86,115
LTFRB_PUJ1396,,Lagro - Welcome Rotonda via Quezon Ave.,LTFRB_PUJ1940,,FAIRVIEW - QUIAPO,jaccard,0.6078431372549019,62,83,81
LTFRB_PUB1156,,"Grotto - Baclaran via Commonwealth Ave, Ayala",LTFRB_PUB1195,,Taguig - SM Fairview via Lagro Ayala Buendia EDSA,jaccard,0.6078431372549019,93,139,107
LTFRB_PUJ1995,,CUBAO - REMEDIOS,LTFRB_PUJ2106,,ARROCEROS - CUBAO YALE,jaccard,0.6078431372549019,31,50,32
LTFRB_PUB1067,,Ayala Fairview via EDSA,LTFRB_PUB1160,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",jaccard,0.6078431372549019,93,96,150
LTFRB_PUJ1995,,CUBAO - REMEDIOS,LTFRB_PUJ2105,,ARROCEROS - CUBAO YALE,jaccard,0.6078431372549019,31,50,32
LTFRB_PUJ1697,,NOVALICHES-BAGONG SILANG KANAN PH9,LTFRB_PUJ1699,,NOVALICHES-BAGONG SILANG KALIWA PH5,jaccard,0.6078431372549019,31,40,42
LTFRB_PUJ1736,,LAGRO-CITY HALL,LTFRB_PUJ2015,,CAMARIN - QMC PHILCOA,jaccard,0.6075949367088608,48,53,74
LTFRB_PUJ1595,,T.M. Kalaw - Balara via Katipunan,LTFRB_PUJ2324,,Fairview Wet Market TM Kalaw,jaccard,0.6075949367088608,48,54,73
LTFRB_PUB1160,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",LTFRB_PUB1172,,Norzagaray - Baclaran Via Commonwealth Ave,jaccard,0.6074766355140186,130,150,194
LTFRB_PUB1028,,Ayala UE Caloocan via EDSA,LTFRB_PUB1062,,Alabang Monumento via EDSA,jaccard,0.6074766355140186,65,82,90
LTFRB_PUB1140,,"Bagong Silang - NAIA via Maligaya Park, EDSA",LTFRB_PUB1161,,Lagro - NAIA via Fairview,jaccard,0.6073619631901841,99,140,122
LTFRB_PUB1011,,Alabang Malanday,LTFRB_PUB1163,,"Malanday - Muntinlupa via Edsa, Monumento",jaccard,0.6073619631901841,99,124,138
LTFRB_PUJ1736,,LAGRO-CITY HALL,LTFRB_PUJ1943,,FAIRVIEW - PHILCOA,jaccard,0.6071428571428571,34,53,37
LTFRB_PUJ1439,,Malinta Exit - McArthur Highway via T. Santiago,LTFRB_PUJ2344,,Malinta Bagbaguin,jaccard,0.6071428571428571,17,20,25
LTFRB_PUB1011,,Alabang Malanday,LTFRB_PUB1061,,Alabang Monumento via EDSA,jaccard,0.6071428571428571,85,124,101
LTFRB_PUJ1233,,Cubao - Recto via Espana,LTFRB_PUJ1986,,CUBAO - WELCOME ROTONDA,jaccard,0.6071428571428571,17,27,18
LTFRB_PUB1016,,Ayala Grotto (SJDM) via Leveriza,LTFRB_PUB1156,,"Grotto - Baclaran via Commonwealth Ave, Ayala",jaccard,0.6071428571428571,102,131,139
LTFRB_PUJ1438,,Malinta Exit - McArthur Highway via T. Santiago,LTFRB_PUJ2344,,Malinta Bagbaguin,jaccard,0.6071428571428571,17,20,25
LTFRB_PUB1134,,"Baclaran - SM Fairview via Lagro, Ayala",LTFRB_PUB1158,,"Grotto - NAIA via EDSA, Fairview",jaccard,0.6071428571428571,102,126,144
LTFRB_PUJ1233,,Cubao - Recto via Espana,LTFRB_PUJ1987,,CUBAO - WELCOME ROTONDA,jaccard,0.6071428571428571,17,27,18
LTFRB_PUJ1340,,Fairview (Dahlia) - Cubao (Arayat),LTFRB_PUJ1942,,FAIRVIEW - PHILCOA,jaccard,0.6071428571428571,34,56,34
LTFRB_PUB1073,,Ayala Malanday via EDSA,LTFRB_PUB1080,,Malanday MIA via Pasay Rtda MOA Coastal Road,jaccard,0.6068965517241379,88,105,128
LTFRB_PUB1067,,Ayala Fairview via EDSA,LTFRB_PUB1151,,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA",jaccard,0.6068965517241379,88,96,137
LTFRB_PUB1027,,Ayala UE Caloocan via EDSA,LTFRB_PUB1061,,Alabang Monumento via EDSA,jaccard,0.6068376068376068,71,87,101
LTFRB_PUB1073,,Ayala Malanday via EDSA,LTFRB_PUB1077,,FTI-Monumento via EDSA,jaccard,0.6068376068376068,71,105,83
LTFRB_PUB1044,,Domestic Grotto via EDSA,LTFRB_PUB1111,,Baclaran - Grotto via Commonwealth Ave,jaccard,0.6067415730337079,108,141,145
LTFRB_PUJ1234,,Cubao - Lagro via Kalayaan,LTFRB_PUJ1395,,Lagro - Panay Ave. via Quezon Ave.,jaccard,0.6067415730337079,54,71,72
LTFRB_PUJ1877,,NOVA-TALA,LTFRB_PUJ2368,,Novaliches Grotto (SJDM),jaccard,0.6065573770491803,37,43,55
LTFRB_PUB1068,,Ayala Fairview via EDSA,LTFRB_PUB1070,,Ayala Grotto via EDSA,jaccard,0.6065573770491803,74,78,118
LTFRB_PUJ1328,,"MCU - Vito Cruz via Rizal Ave., Taft Ave.",LTFRB_PUJ1480,,"Monumento - Vito C ruz via Rizal Ave., Mabini",jaccard,0.6065573770491803,37,51,47
LTFRB_PUJ1759,,CUBAO-TM KALAW,LTFRB_PUJ1988,,CUBAO - V CRUZ,jaccard,0.6065573770491803,37,45,53
LTFRB_PUJ1478,,"Monumento - Vito Cruz via Rizal Ave., Taft Ave.",LTFRB_PUJ1480,,"Monumento - Vito C ruz via Rizal Ave., Mabini",jaccard,0.6065573770491803,37,51,47
LTFRB_PUB1017,,Ayala Malabon via EDSA,LTFRB_PUB1031,,Baclaran Malanday via EDSA,jaccard,0.6065573770491803,74,85,111
LTFRB_PUJ1659,,T.M. Kalaw - West Ave. via Quiapo,LTFRB_PUJ2377,,PagAsa Pier South via Qave,jaccard,0.6065573770491803,37,47,51
LTFRB_PUJ1737,,LAGRO-CITY HALL,LTFRB_PUJ1943,,FAIRVIEW - PHILCOA,jaccard,0.6065573770491803,37,61,37
LTFRB_PUB1102,,Alabang-SM Fairview via Lagro Commonwealth,LTFRB_PUB1162,,Lagro - NAIA via Fairview,jaccard,0.6064516129032258,94,130,119
LTFRB_PUB1120,,"Baclaran-Malanday via Edsa, McArthur",LTFRB_PUB1163,,"Malanday - Muntinlupa via Edsa, Monumento",jaccard,0.60625,97,119,138
LTFRB_PUJ1672,,PIER-MALANDAY,LTFRB_PUJ2549,,Meycauayan Recto via BBB Monumento,jaccard,0.6060606060606061,60,80,79
LTFRB_PUJ1289,,Divisoria - Sta. Mesa via R. Magsaysay,LTFRB_PUJ2272,,YALE CM RECTO,jaccard,0.6060606060606061,20,33,20
LTFRB_PUJ1863,,PROJ 2&3-VITO CRUZ MABINI,LTFRB_PUJ2099,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,jaccard,0.6060606060606061,40,66,40
LTFRB_PUJ1974,,DIVISORIA - CUBAO via YALE,LTFRB_PUJ2271,,YALE CM RECTO,jaccard,0.6060606060606061,20,33,20
LTFRB_PUJ1974,,DIVISORIA - CUBAO via YALE,LTFRB_PUJ2272,,YALE CM RECTO,jaccard,0.6060606060606061,20,33,20
LTFRB_PUJ1440,,Marcos Ave. - Quirino Hi-way via T. Sora,LTFRB_PUJ2438,,Tandang Sora Mindanao Ave,jaccard,0.6060606060606061,20,33,20
LTFRB_PUJ1488,,Navotas - Recto via Heroes del 96,LTFRB_PUJ1883,,NAVOTAS - RECTO via DAGAT_DAGATAN C3_C4,jaccard,0.6060606060606061,40,61,45
LTFRB_PUB1069,,Ayala Grotto via EDSA,LTFRB_PUB1159,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",jaccard,0.6058823529411764,103,130,143
LTFRB_PUB1090,,NAIA SM Fairview,LTFRB_PUB1195,,Taguig - SM Fairview via Lagro Ayala Buendia EDSA,jaccard,0.6058394160583942,83,113,107
LTFRB_PUB1015,,Ayala Grotto (SJDM) via Leveriza,LTFRB_PUB1159,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",jaccard,0.6057142857142858,106,138,143
LTFRB_PUJ1675,,PIER SOUTH-PROJ 6,LTFRB_PUJ2398,,Proj 6 Recto via Espana QAve,jaccard,0.6056338028169014,43,68,46
LTFRB_PUJ1542,,"Pier South - Proj. 7 via Espana, Roosevelt",LTFRB_PUJ1611,,proj. 8 - Quiapo,jaccard,0.6056338028169014,43,52,62
LTFRB_PUJ1059,,Ayala - Pateros via J.P. Rizal,LTFRB_PUJ1366,,Guadalupe (ABC) - Pateros,jaccard,0.6052631578947368,23,36,25
LTFRB_PUB1061,,Alabang Monumento via EDSA,LTFRB_PUB1093,,"Alabang - Malanday via EDSA, McArthur",jaccard,0.6052631578947368,92,101,143
LTFRB_PUJ1059,,Ayala - Pateros via J.P. Rizal,LTFRB_PUJ1749,,GUADALUPE-PATEROS via JP RIZAL,jaccard,0.6052631578947368,23,36,25
LTFRB_PUJ2467,,Angono Rosario,LTFRB_PUJ2590,,Rosario-San Juan Taytay,jaccard,0.6052631578947368,46,73,49
LTFRB_PUJ1485,,"Murphy - North Harbor via Divisoria, Sta. Mesa",LTFRB_PUJ2198,,CUBAO DIVISORIA,jaccard,0.6052631578947368,23,38,23
LTFRB_PUJ1609,,Proj 6 - Vito cruz via Quezon Avenue,LTFRB_PUJ2398,,Proj 6 Recto via Espana QAve,jaccard,0.6052631578947368,46,76,46
LTFRB_PUJ2532,,Malinta Hagonoy via MacArthur Highway,LTFRB_PUJ2537,,Malinta Meycauayan v F De Leon,jaccard,0.6052631578947368,46,75,47
LTFRB_PUJ2004,,CUBAO - KALUMPANG,LTFRB_PUJ2018,,CALUMPANG - KATIPUNAN,jaccard,0.6052631578947368,23,38,23
LTFRB_PUJ1395,,Lagro - Panay Ave. via Quezon Ave.,LTFRB_PUJ2227,,Lagro Don Antonio Heights,jaccard,0.6052631578947368,46,72,50
LTFRB_PUJ2077,,BACLARAN - MCU via MABINI,LTFRB_PUJ2078,,BACLARAN - MCU via MABINI,jaccard,0.6052631578947368,46,59,63
LTFRB_PUJ1543,,"Pier South - Proj. 7 via Espana, Roosevelt",LTFRB_PUJ1545,,Pier South - Proj. 8 via Quezon Ave.,jaccard,0.6049382716049383,49,58,72
LTFRB_PUB1117,,Baclaran-BgSilang via Edsa Commonwealth,LTFRB_PUB1132,,Baclaran - SM Fairview via Lagro C'wealth,jaccard,0.6049382716049383,98,143,117
LTFRB_PUB1093,,"Alabang - Malanday via EDSA, McArthur",LTFRB_PUB1096,,"Alabang - Novaliches via EDSA, NLEX",jaccard,0.6049382716049383,98,143,117
LTFRB_PUB1070,,Ayala Grotto via EDSA,LTFRB_PUB1152,,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA",jaccard,0.6049382716049383,98,118,142
LTFRB_PUB1001,,Alabang (Starmall) Lagro,LTFRB_PUB1151,,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA",jaccard,0.6049382716049383,98,123,137
LTFRB_PUJ1469,,Meycauayan - Monumento via McArthur Hi-way,LTFRB_PUJ2549,,Meycauayan Recto via BBB Monumento,jaccard,0.6046511627906976,52,59,79
LTFRB_PUJ1400,,Bagong Silang - Ever Gotesco extended to Philcoa,LTFRB_PUJ2322,,Ever Gotesco Camarin via Zapote,jaccard,0.6046511627906976,52,79,59
LTFRB_PUJ1091,,"Baclaran - Retiro via L. Guinto, Quiapo",LTFRB_PUJ2037,,BLUMENTRITT - REMEDIOS via QUIAPO,jaccard,0.6046511627906976,26,41,28
LTFRB_PUJ1175,,"Blumentritt - Pasay RTDA. via Quiapo, L. Guinto",LTFRB_PUJ1181,,"Blumentritt - Remedios via Quiapo, L. Guinto",jaccard,0.6046511627906976,26,39,30
LTFRB_PUB1121,,"Baclaran-Malanday via Edsa, McArthur",LTFRB_PUB1124,,Baclaran-Navotas Terminal via EDSA,jaccard,0.6046511627906976,78,121,86
LTFRB_PUJ2205,,EDSA Shaw Angono,LTFRB_PUJ2206,,EDSA Shaw Angono,jaccard,0.6043956043956044,55,71,75
LTFRB_PUB1112,,Baclaran - Grotto via Commonwealth Ave,LTFRB_PUB1159,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",jaccard,0.6043956043956044,110,149,143
LTFRB_PUJ1399,,"Quirino Hi-way/Zabarte - Almar Subdivision -  Panay Ave. via Regalado, Que*",LTFRB_PUJ2015,,CAMARIN - QMC PHILCOA,jaccard,0.6041666666666666,58,80,74
LTFRB_PUJ1080,,Baclaran - Dapitan via Mabini,LTFRB_PUJ2075,,BACLARAN - QUIAPO,jaccard,0.6041666666666666,29,42,35
LTFRB_PUJ1087,,Baclaran - P. Campa via Mabini,LTFRB_PUJ1089,,Baclaran - Q.I.via Mabini,jaccard,0.6041666666666666,29,34,43
LTFRB_PUB1088,,Monumento Sucat via EDSA,LTFRB_PUB1163,,"Malanday - Muntinlupa via Edsa, Monumento",jaccard,0.6041666666666666,87,93,138
LTFRB_PUB1155,,"Grotto - Baclaran via Commonwealth Ave, Ayala",LTFRB_PUB1196,,Taguig - SM Fairview via Lagro Ayala Buendia EDSA,jaccard,0.6041666666666666,87,132,99
LTFRB_PUB1048,,Navotas Terminal Pacita Complex via EDSA,LTFRB_PUB1060,,Taguig City Navotas,jaccard,0.6040268456375839,90,143,96
LTFRB_PUB1011,,Alabang Malanday,LTFRB_PUB1170,,NAIA - Malanday via EDSA,jaccard,0.6040268456375839,90,124,115
LTFRB_PUB1031,,Baclaran Malanday via EDSA,LTFRB_PUB1080,,Malanday MIA via Pasay Rtda MOA Coastal Road,jaccard,0.6040268456375839,90,111,128
LTFRB_PUB1069,,Ayala Grotto via EDSA,LTFRB_PUB1172,,Norzagaray - Baclaran Via Commonwealth Ave,jaccard,0.6039603960396039,122,130,194
LTFRB_PUB1096,,"Alabang - Novaliches via EDSA, NLEX",LTFRB_PUB1163,,"Malanday - Muntinlupa via Edsa, Monumento",jaccard,0.6037735849056604,96,117,138
LTFRB_PUB1003,,Alabang Fairview,LTFRB_PUB1134,,"Baclaran - SM Fairview via Lagro, Ayala",jaccard,0.6037735849056604,96,129,126
LTFRB_PUB1059,,Taguig City Navotas,LTFRB_PUB1065,,Ayala Balintawak,jaccard,0.6037735849056604,64,106,64
LTFRB_PUB1090,,NAIA SM Fairview,LTFRB_PUB1160,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",jaccard,0.6036585365853658,99,113,150
LTFRB_PUB1042,,Baclaran SM Fairview via Lagro,LTFRB_PUB1044,,Domestic Grotto via EDSA,jaccard,0.6036585365853658,99,122,141
LTFRB_PUB1019,,Ayala Monumento via EDSA,LTFRB_PUB1147,,FTI - Navotas Terminal via EDSA,jaccard,0.6036036036036037,67,68,110
LTFRB_PUJ1659,,T.M. Kalaw - West Ave. via Quiapo,LTFRB_PUJ2398,,Proj 6 Recto via Espana QAve,jaccard,0.603448275862069,35,47,46
LTFRB_PUB1017,,Ayala Malabon via EDSA,LTFRB_PUB1061,,Alabang Monumento via EDSA,jaccard,0.603448275862069,70,85,101
LTFRB_PUJ1594,,T.M. Kalaw - Balara via Katipunan,LTFRB_PUJ2602,,Arroceros Philcoa via Quezon Ave,jaccard,0.603448275862069,35,52,41
LTFRB_PUJ1830,,ALABANG - LAS PINAS,LTFRB_PUJ2456,,Alabang Baclaran via Coastal,jaccard,0.603448275862069,35,41,52
LTFRB_PUJ1776,,CUBAO-ARAYAT-FAIRVIEW,LTFRB_PUJ1868,,PHILCOA - FAIRVIEW DAHLIA,jaccard,0.603448275862069,35,58,35
LTFRB_PUJ1902,,MARIKINA - PATEROS SAN JOAQUIN via PASIG,LTFRB_PUJ1903,,MARIKINA - PATEROS SAN JOAQUIN via PASIG,jaccard,0.603448275862069,35,49,44
LTFRB_PUB1033,,Baclaran Monumento via EDSA,LTFRB_PUB1170,,NAIA - Malanday via EDSA,jaccard,0.6033057851239669,73,79,115
LTFRB_PUB1029,,Baclaran Malabon (Letre) via EDSA,LTFRB_PUB1126,,Baclaran-Navotas Terminal via Edsa Ayala,jaccard,0.6031746031746031,76,96,106
LTFRB_PUJ1014,,Alabang - Baclaran via Ninoy Aquino,LTFRB_PUJ2090,,BACLARAN - ALABANG via N AQUINO AVE,jaccard,0.6029411764705882,41,51,58
LTFRB_PUB1063,,Alabang Navotas,LTFRB_PUB1126,,Baclaran-Navotas Terminal via Edsa Ayala,jaccard,0.6028368794326241,85,120,106
LTFRB_PUB1067,,Ayala Fairview via EDSA,LTFRB_PUB1102,,Alabang-SM Fairview via Lagro Commonwealth,jaccard,0.6028368794326241,85,96,130
LTFRB_PUJ1157,,Binangonan - Pasig (TP),LTFRB_PUJ1314,,"EDSA/Shaw Central - Morong via Binangonan, Cardona",jaccard,0.6028368794326241,85,125,101
LTFRB_PUB1061,,Alabang Monumento via EDSA,LTFRB_PUB1082,,Malanday Sucat via EDSA,jaccard,0.6028368794326241,85,101,125
LTFRB_PUJ1560,,Proj. 8 - T.M. Kalaw via Quezon Ave.,LTFRB_PUJ1607,,Proj 7 - Quiapo,jaccard,0.6027397260273972,44,70,47
LTFRB_PUJ1561,,Proj. 8 - T.M. Kalaw via Quezon Ave.,LTFRB_PUJ1607,,Proj 7 - Quiapo,jaccard,0.6027397260273972,44,70,47
LTFRB_PUB1040,,Baclaran SJDM via Commonwealth EDSA,LTFRB_PUB1172,,Norzagaray - Baclaran Via Commonwealth Ave,jaccard,0.6026200873362445,138,173,194
LTFRB_PUJ1911,,MALINTA - STA MARIA,LTFRB_PUJ2537,,Malinta Meycauayan v F De Leon,jaccard,0.6025641025641025,47,78,47
LTFRB_PUJ1436,,Malinta - Sta. Maria via McArthur Hi-way,LTFRB_PUJ2537,,Malinta Meycauayan v F De Leon,jaccard,0.6025641025641025,47,78,47
LTFRB_PUB1159,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",LTFRB_PUB1195,,Taguig - SM Fairview via Lagro Ayala Buendia EDSA,jaccard,0.6025641025641025,94,143,107
LTFRB_PUB1065,,Ayala Balintawak,LTFRB_PUB1066,,Ayala Balintawak,jaccard,0.6025641025641025,47,64,61
LTFRB_PUJ2431,,Sta Maria Malinta via McArthur,LTFRB_PUJ2537,,Malinta Meycauayan v F De Leon,jaccard,0.6025641025641025,47,78,47
LTFRB_PUB1148,,FTI - Navotas Terminal via EDSA,LTFRB_PUB1176,,"Pacita Complex (SP, Lag) - Letre via EDSA",jaccard,0.6024844720496895,97,107,151
LTFRB_PUJ1396,,Lagro - Welcome Rotonda via Quezon Ave.,LTFRB_PUJ2227,,Lagro Don Antonio Heights,jaccard,0.6024096385542169,50,83,50
LTFRB_PUJ1482,,"Munoz - Remedios via Quiapo, L. Guinto",LTFRB_PUJ1560,,Proj. 8 - T.M. Kalaw via Quezon Ave.,jaccard,0.6024096385542169,50,63,70
LTFRB_PUJ2332,,Karuhatan Sta Cruz via Fuentes,LTFRB_PUJ2549,,Meycauayan Recto via BBB Monumento,jaccard,0.6024096385542169,50,54,79
LTFRB_PUJ1543,,"Pier South - Proj. 7 via Espana, Roosevelt",LTFRB_PUJ1544,,Pier South - Proj. 8 via Quezon Ave.,jaccard,0.6024096385542169,50,58,75
LTFRB_PUB1134,,"Baclaran - SM Fairview via Lagro, Ayala",LTFRB_PUB1140,,"Bagong Silang - NAIA via Maligaya Park, EDSA",jaccard,0.6024096385542169,100,126,140
LTFRB_PUJ1349,,rancisco Homes - Novaliches (TP) via Quirino Hi-way,LTFRB_PUJ1494,,Novaliches TP - Gumaoc - Palmera Subd. (SJDM),jaccard,0.6022727272727273,53,66,75
LTFRB_PUJ1469,,Meycauayan - Monumento via McArthur Hi-way,LTFRB_PUJ2548,,Meycauayan Recto via BBB Monumento,jaccard,0.6022727272727273,53,59,82
LTFRB_PUJ1428,,"Malanday - Pier South via Rizal Ave., P. Burgos",LTFRB_PUJ2538,,Malinta Pier via Monumento,jaccard,0.6022727272727273,53,84,57
LTFRB_PUB1048,,Navotas Terminal Pacita Complex via EDSA,LTFRB_PUB1052,,Novaliches Pacita San Pedro via Malinta,jaccard,0.6021505376344086,112,143,155
LTFRB_PUJ2488,,Binangonan-EDSA Shaw via Angono,LTFRB_PUJ2598,,Angono EDSA Shaw Blvd,jaccard,0.6021505376344086,56,73,76
LTFRB_PUB1060,,Taguig City Navotas,LTFRB_PUB1066,,Ayala Balintawak,jaccard,0.6020408163265306,59,96,61
LTFRB_PUJ1671,,PIER-MALANDAY,LTFRB_PUJ2549,,Meycauayan Recto via BBB Monumento,jaccard,0.6020408163265306,59,78,79
LTFRB_PUJ1627,,Prenza (Marilao) - Monumento via McArthur Hi-way,LTFRB_PUJ2485,,BBB Malolos via McArthur Hway,jaccard,0.6020408163265306,59,70,87
LTFRB_PUB1028,,Ayala UE Caloocan via EDSA,LTFRB_PUB1148,,FTI - Navotas Terminal via EDSA,jaccard,0.6016949152542372,71,82,107
LTFRB_PUB1029,,Baclaran Malabon (Letre) via EDSA,LTFRB_PUB1061,,Alabang Monumento via EDSA,jaccard,0.6016260162601627,74,96,101
LTFRB_PUB1057,,SM Fairview Ayala Leveriza via EDSA,LTFRB_PUB1131,,Baclaran - SM Fairview via Lagro C'wealth,jaccard,0.6015037593984962,80,105,108
LTFRB_PUB1103,,Alabang-SM Fairview via Lagro Commonwealth,LTFRB_PUB1195,,Taguig - SM Fairview via Lagro Ayala Buendia EDSA,jaccard,0.6013513513513513,89,130,107
LTFRB_PUB1071,,Ayala Lagro via EDSA,LTFRB_PUB1140,,"Bagong Silang - NAIA via Maligaya Park, EDSA",jaccard,0.6013513513513513,89,97,140
LTFRB_PUB1001,,Alabang (Starmall) Lagro,LTFRB_PUB1069,,Ayala Grotto via EDSA,jaccard,0.6012658227848101,95,123,130
LTFRB_PUB1003,,Alabang Fairview,LTFRB_PUB1178,,Pacita Complex - SM Fairview via EDSA,jaccard,0.6011560693641619,104,129,148
LTFRB_PUB1043,,Domestic Grotto via EDSA,LTFRB_PUB1155,,"Grotto - Baclaran via Commonwealth Ave, Ayala",jaccard,0.601123595505618,107,153,132
LTFRB_PUB1113,,Baclaran - Minuyan via Commonwealth Ave,LTFRB_PUB1161,,Lagro - NAIA via Fairview,jaccard,0.601063829787234,113,179,122
LTFRB_PUB1111,,Baclaran - Grotto via Commonwealth Ave,LTFRB_PUB1173,,Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed,jaccard,0.6009615384615384,125,145,188
LTFRB_PUJ1029,,Alabang - Pasay RTDA. Via FTI Service Rd.,LTFRB_PUJ1491,,"FTI - Uniwide Coastal Mall via VAB, NAB",jaccard,0.6,21,22,34
LTFRB_PUJ2014,,CAMARIN - QMC PHILCOA,LTFRB_PUJ2261,,QUIRINO HIGHWAY ZABARTE PANAY AVENUE,jaccard,0.6,51,67,69
LTFRB_PUJ1104,,Bacood - R. Magsaysay/Old Sta. Mesa,LTFRB_PUJ2286,,Bacood Quiapo (Barbosa) via R Magsaysay,jaccard,0.6,6,8,8
LTFRB_PUJ1113,,Bagumbayan (Taguig) - Sucat,LTFRB_PUJ1590,,Sucat Hi-way - Bagumbayan,jaccard,0.6,6,6,10
LTFRB_PUJ1104,,Bacood - R. Magsaysay/Old Sta. Mesa,LTFRB_PUJ1842,,STOP N SHOP - BACOOD,jaccard,0.6,6,8,8
LTFRB_PUJ1103,,Bacood - R. Magsaysay/Old Sta. Mesa,LTFRB_PUJ1841,,STOP N SHOP - BACOOD,jaccard,0.6,6,9,7
LTFRB_PUJ1333,,Monumento - Pier South via Rizal Ave.,LTFRB_PUJ1715,,MONUMENTO-PIER,jaccard,0.6,33,46,42
LTFRB_PUJ1113,,Bagumbayan (Taguig) - Sucat,LTFRB_PUJ1591,,Sucat Hi-way - Bagumbayan,jaccard,0.6,6,6,10
LTFRB_PUJ2516,,Kalentong JRC-Namayan via P Martinez,LTFRB_PUJ2517,,Kalentong JRC-Namayan via P Martinez,jaccard,0.6,3,4,4
LTFRB_PUJ1576,,"Recto - SSS Village via Aurora Blvd., Espana",LTFRB_PUJ1990,,CUBAO - SSS VILLAGE,jaccard,0.6,42,70,42
LTFRB_PUJ2227,,Lagro Don Antonio Heights,LTFRB_PUJ2234,,Lagro V Luna Anonas,jaccard,0.6,42,50,62
LTFRB_PUJ1086,,Baclaran - P. Campa via L. Guinto,LTFRB_PUJ2048,,BLUMENTRITT - PASAY RTDA via QUIAPO,jaccard,0.6,27,35,37
LTFRB_PUB1050,,Novaliches Baclaran via EDSA Mindanao Ave,LTFRB_PUB1085,,Monumento NAIA via EDSA Coastal Rd,jaccard,0.6,75,108,92
LTFRB_PUJ1432,,Malinta - Meycauayan via McArthur,LTFRB_PUJ1468,,Meycauayan - Monumento via McArthur Hi-way,jaccard,0.6,36,37,59
LTFRB_PUJ1922,,LAGRO - NOVALICHES via QUIRINO HIGHWAY,LTFRB_PUJ2117,,AMPARO - NOVALICHES,jaccard,0.6,21,24,32
LTFRB_PUJ1460,,"MCU - Pasay Rotonda via Rizal Ave., Mabini",LTFRB_PUJ1793,,"MONUMENTO-TAFTAVE.,PASA ROTUNDA",jaccard,0.6,45,57,63
LTFRB_PUJ1558,,"Proj. 7 - T.M. Kalaw via Roosevelt, Quezon Ave.",LTFRB_PUJ2098,,ARROCEROS - PROJ 8 via ESPANA,jaccard,0.6,42,53,59
LTFRB_PUB1061,,Alabang Monumento via EDSA,LTFRB_PUB1148,,FTI - Navotas Terminal via EDSA,jaccard,0.6,78,101,107
