stop_id,out_degree,stop_name,stop_lat,stop_lon
LTFRB_738,1,"Jordon Subd / Misa Intersection, Quezon City",14.7242,121.045
LTFRB_803,1,"Ascencion Avenue / Zagala Intersection, Quezon City",14.7146,121.067
LTFRB_776,1,"St Mary Goretti School, Katmon, Calcoocan City",14.7564,121.068
LTFRB_488,1,City of San Jose del Monte,14.7676,121.06
LTFRB_739,1,"Salvador, Quezon City",14.7243,121.046
LTFRB_740,1,"Salvador / Encarnacion Intersection, Quezon City",14.7243,121.047
LTFRB_689,1,"Un named Road near El- Camino, City of Meycauayan",14.7653,121.002
LTFRB_598,1,"Kabatuhan, Caloocan City",14.7407,121.007
LTFRB_668,1,"Malhacan Road / North Luzon Expressway Intersection, City of Meycauayan",14.7448,120.972
LTFRB_4976,1,Taft Ave MRT,14.5376,121.001
LTFRB_4821,1,"North Luzon Expressway, Balagtas",14.8302,120.909
LTFRB_851,1,"Fairlane / Dahlia Intersection, Quezon City",14.6999,121.067
FORT_9,1,"Market! Market!, Taguig City",14.5471199465,121.0552918911
LTFRB_4928,1,"Mindanau Avenue, Caloocan City",14.7254,121.057
FORT_4,1,"Net Cube, Taguig City",14.5534027123,121.0465210676
FORT_3,1,"Net One, Taguig City",14.5503132755,121.0458934307
FORT_2,1,"The Fort, Taguig City",14.548823061,121.0477870703
LTFRB_4927,1,"Mindanau Avenue, Caloocan City",14.7229,121.054
LTFRB_492,1,"Bagong Silang High School, Tatak Kubo, Caloocan City",14.7712,121.05
LTFRB_650,1,"Magat-Salamat, Valenzuela City",14.7435,121.037
LTFRB_4911,1,"Gov W Pascual Ave, Malabon City",14.6688,120.962
LTFRB_649,1,"Lapu-Lapu / Sumakwel Intersection, Valenzuela City",14.7446,121.038
LTFRB_4910,1,"Gov W Pascual Ave, Malabon City",14.6703,120.96
FORT_1,1,"McKinley Parkway, Taguig City",14.5454427813,121.046859026
FORT_8,1,"University Parkway, Taguig City",14.5515386707,121.0567939281
LTFRB_490,1,"Tatak Kubo / Langit Road Intersection, Caloocan City",14.7695,121.055
LTFRB_491,1,"Tatak Kubo, Caloocan City",14.7708,121.052
LTFRB_4771,1,"Teofilo Samson Road, Caloocan City",14.7352,121.022
LTFRB_743,1,"Joshua / Amos Intersection, Quezon City",14.7255,121.045
LTFRB_742,1,"Joshua / Daniel Intersection, Quezon City",14.7257,121.046
LTFRB_4774,1,"Glen T de Leon, Valenzuela City",14.6896,120.976
LTFRB_648,1,"Lakandula / Sumakwel Intersection, Valenzuela City",14.7429,121.038
LTFRB_729,1,"Buenmar Drive, Quezon City",14.7212,121.039
LTFRB_781,1,"Dela Costa Avenue, Calcoocan City",14.7473,121.074
LTFRB_4988,1,Tutuban PNR,14.6113047664,120.9731197357
STOP_880847,1,North Avenue MRT,14.6517695249,121.0323429108
LTFRB_736,1,"Jordon Subd, Quezon City",14.7235,121.043
LTFRB_777,1,"Dela Costa Avenue, Calcoocan City",14.7488,121.068
LTFRB_508,1,"Un named Road near Langit Road, Caloocan City",14.7789,121.035
FORT_7,1,"Track 30th, Taguig City",14.5518398261,121.0508555174
LTFRB_783,1,"Un named Road near Dela Costa Avenue, Calcoocan City",14.7483,121.075
LTFRB_4803,1,"Sta Maria Tungkong Mangga Road, Santa Maria",14.8088,120.992
LTFRB_4804,1,"Sta Maria Tungkong Mangga Road, Santa Maria",14.8107,120.986
LTFRB_4805,1,"Sta Maria Tungkong Mangga Road, Santa Maria",14.8139,120.979
LTFRB_780,1,"Dela Costa Avenue, Calcoocan City",14.7487,121.073
LTFRB_902,1,"Un- named Road, Rodriguez",14.7532,121.137
LTFRB_610,1,"Gold / Platinum Intersection, Caloocan City",14.7244,121.036
LTFRB_978,1,"J.P Rizal / Gen. Villamor Intersection, Quezon City",14.6961,121.11
LTFRB_500,1,"Langit Road, Caloocan City",14.7752,121.052
LTFRB_4811,1,"R Mercado Street, Santa Maria",14.8161,120.977
LTFRB_4801,1,"Sta Maria Tungkong Mangga Road, Santa Maria",14.8075,121.002
LTFRB_4812,1,"R Mercado Street, Santa Maria",14.8185,120.975
LTFRB_4813,1,"R Mercado Street, Santa Maria",14.8199,120.971
LTFRB_4814,1,"R Mercado Street, Santa Maria",14.8198,120.967
LTFRB_4815,1,"R Mercado Street, Santa Maria",14.8197,120.964
LTFRB_4816,1,"C de Guzman Street, Santa Maria",14.8211,120.962
LTFRB_4817,1,"M de Leon Street, Santa Maria",14.8208,120.962
LTFRB_4818,1,"Sta Maria Public Market, Santa Maria",14.8216,120.96
LTFRB_609,1,"Emerald / Diamond Intersection, Caloocan City",14.7259,121.037
LTFRB_4802,1,"Sta Maria Tungkong Mangga Road, Santa Maria",14.8088,120.998
LTFRB_4800,1,"Sta Maria Tungkong Mangga Road, Santa Maria",14.8076,121.007
FORT_6,1,"HSBC, Taguig City",14.5534338661,121.0485649109
LTFRB_501,1,"Langit Road / Luwalhati Street Intersection, Caloocan City",14.7731,121.054
LTFRB_509,1,"Un named Road near Langit Road, Caloocan City",14.7784,121.036
LTFRB_4820,1,"North Luzon Expressway, Balagtas",14.8155,120.935
LTFRB_5010,1, Biñan PNR,14.331014363,121.0814595222
LTFRB_513,1,"Kalayaan Elementary School, Langit Road, Caloocan City",14.7814,121.032
LTFRB_4789,1,"Que Grande, Valenzuela City",14.6887,121.002
LTFRB_4831,1,"M H del Pilar Street, Rodriguez",14.7303,121.185
LTFRB_537,1,"San Vicente / Camarin Road Intersection, Caloocan City",14.7565,121.059
FORT_10,1,"One Parkade, Taguig City",14.5497369219,121.0500991344
LTFRB_4794,1,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",14.8022,121.034
LTFRB_614,1,"Topaz, Caloocan City",14.7239,121.038
LTFRB_4795,1,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",14.8038,121.029
LTFRB_4796,1,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",14.8049,121.024
FORT_11,1,"Fort Victoria, Taguig City",14.5476573637,121.0459551215
LTFRB_616,1,"Ramirez, Caloocan City",14.7235,121.04
LTFRB_4797,1,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",14.8062,121.02
LTFRB_4798,1,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",14.807,121.017
LTFRB_831,1,"Sforza, Quezon City",14.7253,121.06
LTFRB_558,1,"Mahogany / Castle Spring Avenue, Caloocan City",14.748,121.049
LTFRB_4799,1,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",14.8071,121.012
LTFRB_4944,1,Baclaran LRT,14.5339,120.998
LTFRB_4759,1,"Llano Road, Caloocan City",14.7387,121.007
LTFRB_2236,1,"A. Luna, Quezon City, Manila",14.6251,121.066
LTFRB_2273,1,"UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",14.6539,121.073
LTFRB_2271,1,"E. Ma. Guerrero, Quezon City, Manila",14.6588,121.073
LTFRB_2270,1,"Laurel Ave / Apacible St Intersection, Quezon City, Manila",14.6594,121.07
LTFRB_2268,1,"UP Film Institue, Osmeña Ave, Quezon City, Manila",14.6561,121.067
LTFRB_2258,1,"BIR Rd, Quezon City, Manila",14.6449,121.042
LTFRB_2257,1,"BIR Rd, Quezon City, Manila",14.643,121.044
LTFRB_2239,1,"P. Tuazon Blvd / Kalantiaw, Quezon City, Manila",14.6222,121.065
LTFRB_2238,1,"P. Tuazon Blvd, Quezon City, Manila",14.6226,121.067
LTFRB_2233,1,"F. Castillo, Quezon City, Manila",14.6253,121.065
LTFRB_2275,1,"UP Main Library, Quezon City, Manila",14.6539,121.07
LTFRB_2232,1,"E. Evangelista,  Quezon City, Manila",14.625,121.063
LTFRB_2231,1,"21st Ave, Quezon City, Manila",14.624,121.063
LTFRB_2230,1,"21st Ave, Quezon City, Manila",14.6227,121.063
LTFRB_2216,1,"Ipil / Kalantas Intersection, Quezon City, Manila",14.6306,121.066
LTFRB_2215,1,"Aguho, Quezon City, Manila",14.6307,121.063
LTFRB_2213,1,"Aguho, Quezon City, Manila",14.6335,121.065
LTFRB_220,1,"Governor Pascual / Estrella Street Intersection, City of Navotas",14.6555,120.948
LTFRB_2196,1,"K-J St / K-9th Intersection, Quezon City, Manila",14.6313,121.055
LTFRB_2274,1,"Roxas Ave, Quezon City, Manila",14.6539,121.068
LTFRB_2276,1,"Roxas Ave, Quezon City, Manila",14.6541,121.065
LTFRB_3421,1,"1st Avenue, Pagis City, Manila",14.5841,121.103
LTFRB_2346,1,"Domestic Rd, Lungsod ng Pasay, Manila",14.5244,121.001
LTFRB_2559,1,"Avenida Rizal / Humabon Street Intersection, Bacoor City, Manila",14.3964,120.969
LTFRB_2464,1,"Emilio Aguinaldo Hwy, Silang, Manila",14.2502,120.976
LTFRB_2420,1,"Tirona Hwy, Bacoor City, Manila",14.4459,120.95
LTFRB_2402,1,"Terminal 1 Arrivals Area Rd, Ninoy Aquino International Airport,  Parañaque City, Manila",14.5085,121.004
LTFRB_2399,1,"Ninoy Aquino International Airport, Departures Ramp, Lungsod ng Pasay, Manila",14.509,121.012
LTFRB_2398,1,"Parking Exit Rd / Parking Exit Rd Intersection, Lungsod ng Pasay, Manila",14.5107,121.009
LTFRB_235,1,"Tangos Elementary School, M. Naval, City of Navotas",14.6732,120.935
LTFRB_2347,1,"Conrad's Cafre and Grill, Domestic Rd, Lungsod ng Pasay, Manila",14.5263,121.0
LTFRB_2345,1,"Domestic Rd, Lungsod ng Pasay, Manila",14.5226,121.001
LTFRB_2278,1,"Panay Ave, Quezon City, Manila",14.6315,121.019
LTFRB_2344,1,"Domestic Rd, Lungsod ng Pasay, Manila",14.5208,121.001
LTFRB_2343,1,"Domestic Rd, Lungsod ng Pasay, Manila",14.5188,121.001
LTFRB_234,1,"Gov. Pascual / E. Pascual Intersection,  City of Navotas",14.672,120.935
LTFRB_233,1,"San Roque Parish Church, Gov. Pascual, City of Navotas",14.6714,120.938
LTFRB_2287,1,"BIR Rd, Quezon City, Manila",14.6417,121.046
LTFRB_2281,1,"Scout Chuatoco / S AA Intersection, Quezon City, Manila",14.6292,121.022
LTFRB_2280,1,"St Mary's College, Panay Ave, Quezon City, Manila",14.635,121.025
LTFRB_2279,1,"Panay Ave, Quezon City, Manila",14.6331,121.022
LTFRB_2195,1,"K-J St, Quezon City, Manila",14.6298,121.056
LTFRB_2194,1,"Columbia / Albany Intersection, Quezon City, Manila",14.6272,121.057
LTFRB_2193,1,"Albany, Quezon City, Manila",14.6263,121.058
LTFRB_2011,1,"Kamagong / Sacred Heart St, Makati City, Manila",14.5646,121.014
LTFRB_2047,1,"Villarica St / A. Mabini Intersection, Mandaluyong City, Manila",14.5868,121.023
LTFRB_2046,1,"A.T. Reyes / A. Luna Intersection, Mandaluyong City, Manila",14.5888,121.027
LTFRB_2045,1,"A. Bonifacio / P. Burgos Intersection, Mandaluyong City, Manila",14.5892,121.03
LTFRB_2044,1,"A. Bonifacio / Pinagtipunan Intersection, Mandaluyong City, Manila",14.5886,121.033
LTFRB_2043,1,"J. Luna / Pinagtipunan Intersection, Mandaluyong City, Manila",14.5905,121.032
LTFRB_2023,1,"Progreso 2, Makati City, Manila",14.5659,121.043
LTFRB_202,1,"La Purisima Concepcion Academy of Malabon Inc, C. Arellano Road, Malabon City",14.6671,120.947
LTFRB_2016,1,"Makati-Mandaluyong Bridge, Makati City, Manila",14.569,121.031
LTFRB_2008,1,"Kalayaan Ave, Makati City, Manila",14.5711,121.014
LTFRB_2188,1,"Republican College, 18th Avenue, Quezon City, Manila",14.616,121.063
LTFRB_2007,1,"Zapote / Kalayaan Ave, Makati City, Manila",14.5695,121.016
LTFRB_1986,1,"Canopus / Jupiter Intersection, Makati City, Manila",14.5566,121.035
LTFRB_1972,1,"Paseo de Roxas, Makati City, Manila",14.5542,121.019
LTFRB_1967,1,"Amorsolo Street, Makati City, Manila",14.5534,121.015
LTFRB_1966,1,"J.Victor, Makati City, Manila",14.5519,121.013
LTFRB_1965,1,"J.Victor / Mc Kinley Intersection, Makati City, Manila",14.5536,121.013
LTFRB_1962,1,"Estacion, Makati City, Manila",14.5494,121.013
LTFRB_1960,1,"Chino Roces Ave, Makati City, Manila",14.5485,121.014
LTFRB_205,1,"C. Arellano Road, Malabon City",14.6648,120.949
LTFRB_2060,1,"Arayat, Mandaluyong City, Manila",14.5753,121.048
LTFRB_2071,1,"South Dr / A. Arnaiz Ave Intersection, Makati City, Manila",14.5492,121.026
LTFRB_2090,1,"Agno Extension / Tuayan Intersection, Quezon City, Manila",14.6255,121.012
LTFRB_2187,1,"18th Ave, Quezon City, Manila",14.6182,121.062
LTFRB_2181,1,"Stella Maris College, Columbia, Quezon City, Manila",14.6257,121.056
LTFRB_2179,1,"W Point / Columbia Intersection, Quezon City, Manila",14.6248,121.052
LTFRB_2171,1,"Main Ave / 10th Ave Intersection, Quezon City, Manila",14.6153,121.058
LTFRB_2168,1,"M.T. Dioquino / 15th Avenue, Quezon City, Manila",14.6181,121.061
LTFRB_2156,1,"Road 6, San Juan, Manila",14.6051,121.052
LTFRB_2141,1,"Natib, Quezon City, Manila",14.6185,121.047
LTFRB_2138,1,"N.Domingo, San Juan, Manila",14.6123,121.037
LTFRB_2135,1,"Dona Juana S. Rodriguez Ave, Quezon City, Manila",14.6136,121.032
LTFRB_2134,1,"6th / Dona Juana S. Rodriguez Ave, Quezon City, Manila",14.6157,121.031
LTFRB_2133,1,"9th / Dona Juana S. Rodriguez Ave Intersection, Quezon City, Manila",14.618,121.029
LTFRB_2131,1,"Dama De Noche / Balete Dr  Intersection, Quezon City, Manila",14.6181,121.039
LTFRB_2130,1,"Balete Dr / Bougainvilla Intersection, Quezon City, Manila",14.6201,121.038
LTFRB_2123,1,"K-10th / Colonel Salgado Intersection, Quezon City, Manila",14.6288,121.048
LTFRB_211,1,"Sacristan / F. Sevilla Street Intersection, Malabon City",14.6588,120.95
LTFRB_2100,1,"Scout Chuatoco, Quezon City, Manila",14.628,121.027
LTFRB_210,1,"Sacristan / C. Arellano Road Intersection, Malabon City",14.6592,120.951
LTFRB_2596,1,"Mabuhay Commercial / Paliparan Rd, Lungsod ng Dasmariñas, Manila",14.3201,120.985
LTFRB_2610,1,"Dasmarinas Elementary School, Block B Extension, Lungsod ng Dasmariñas, Manila",14.3225,120.971
LTFRB_2611,1,"Un-named Road, Lungsod ng Dasmariñas, Manila",14.324,120.967
LTFRB_3212,1,"Capt. Henry P. Javier / St.Martin Intersection, Pasig City, Manila",14.577,121.066
LTFRB_3239,1,"J.B. Miguel / F. Manalo Intersection, Pasig City, Manila",14.5551,121.079
LTFRB_3238,1,"J.B. Miguel, Pasig City, Manila",14.5549,121.081
LTFRB_3237,1,"P. Tuazon, Pasig City, Manila",14.554,121.082
LTFRB_3236,1,"M. Jimenez / P.Visitacion Intersection, Pasig City, Manila",14.552,121.082
LTFRB_3226,1,"F.Manalo / L.Labao Intersection, Taguig City, Manila",14.5425,121.083
LTFRB_3225,1,"F.Manalo, Taguig City, Manila",14.5415,121.081
LTFRB_3215,1,"Exchange Rd, Pasig City, Manila",14.5831,121.062
LTFRB_3213,1,"St.Martin, Pasig City, Manila",14.5788,121.068
LTFRB_3211,1,"Molave / St Paul Intersection, Pasig City, Manila",14.5805,121.068
LTFRB_3194,1,"E.Abello, Pasig City, Manila",14.592,121.068
LTFRB_3206,1,"Lanuza Ave / C-5 Intersection , Pasig City, Manila",14.578,121.073
LTFRB_3205,1,"Lanuza Ave, Pasig City, Manila",14.5802,121.071
LTFRB_3204,1,"Lanuza Ave, Pasig City, Manila",14.583,121.071
LTFRB_3203,1,"Lanuza Ave, Pasig City, Manila",14.5848,121.071
LTFRB_3202,1,"Lanuza Ave, Pasig City, Manila",14.5871,121.071
LTFRB_3198,1,"Firefly / Green Meadows Ave Intersection, Pasig City, Manila",14.5898,121.073
LTFRB_3197,1,"Firefly, Pasig City, Manila",14.5914,121.071
LTFRB_3196,1,"E.Abello / Temple Dr Intersection , Pasig City, Manila",14.593,121.071
LTFRB_3240,1,"F. Manalo / Don M. Melendres Intersection, Pasig City, Manila",14.5572,121.08
LTFRB_3253,1,"San Agustine Ave, Pasig City, Manila",14.5615,121.086
LTFRB_3254,1,"Elpidio Santos, Pasig City, Manila",14.563,121.082
LTFRB_3279,1,"Ejercito Ave, Pasig City, Manila",14.543,121.108
LTFRB_3419,1,"1st Avenue, Pagis City, Manila",14.5828,121.105
LTFRB_3418,1,"5th Avenue, Pagis City, Manila",14.5832,121.107
LTFRB_3417,1,"5th Avenue, Pagis City, Manila",14.5845,121.107
LTFRB_3416,1,"5th Avenue, Pagis City, Manila",14.5857,121.107
LTFRB_3415,1,"5th Avenue, Pagis City, Manila",14.587,121.107
LTFRB_3309,1,"Manila East Rd, Binangonan, Manila",14.4825,121.188
LTFRB_3308,1,"Manila East Rd, Binangonan, Manila",14.481,121.19
LTFRB_3307,1,"Manila East Rd, Binangonan, Manila",14.4796,121.192
LTFRB_3306,1,"Manila East Rd, Binangonan, Manila",14.4782,121.193
LTFRB_3304,1,"Manila East Rd, Binangonan, Manila",14.4763,121.197
LTFRB_3303,1,"J.P. Rizal Ave, Binangonan, Manila",14.4705,121.196
LTFRB_3302,1,"Binangonan Central Elementary School, J.P. Rizal Ave, Binangonan, Manila",14.4691,121.194
LTFRB_3300,1,"Binangonan Catholic College, L. Jaena, Binangonan, Manila",14.4649,121.193
LTFRB_3299,1,"Quezon Ext. Binangonan, Manila",14.4642,121.193
LTFRB_3298,1,"Quezon Ext. Binangonan, Manila",14.4646,121.192
LTFRB_3284,1,"Osmena, Binangonan, Manila",14.4647,121.191
LTFRB_3283,1,"Osmena, Binangonan, Manila",14.463,121.191
LTFRB_3195,1,"E.Abello, Pasig City, Manila",14.5931,121.07
LTFRB_3193,1,"E.Abello, Pasig City, Manila",14.5913,121.065
LTFRB_2612,1,"Un-named Road, Lungsod ng Dasmariñas, Manila",14.3208,120.968
LTFRB_2752,1,"Halang Rd, Biñan City, Manila",14.3334,121.057
LTFRB_29,1,"Ministop Marlao, MacArthur Highway, Marilao",14.7623,120.948
LTFRB_2822,1,"National Hwy, Santa Rosa City, Manila",14.2875,121.109
LTFRB_2809,1,"C Arellano St / G Araneta St Intersection, Muntinlupa City, Manila",14.3826,121.023
LTFRB_2800,1,"Congressional Rd,  General Mariano Alvarez, Manila",14.325,121.028
LTFRB_2756,1,"Halang Rd, Biñan City, Manila",14.3381,121.069
LTFRB_2755,1,"Halang Rd, Biñan City, Manila",14.3367,121.066
LTFRB_2754,1,"Halang Rd, Biñan City, Manila",14.3357,121.063
LTFRB_2753,1,"Halang Rd, Biñan City, Manila",14.3345,121.06
LTFRB_2742,1,"South Luzon Expressway, Biñan City, Manila",14.2796,121.091
LTFRB_3162,1,"F. Flores / M. Concepcion Ave Intersection, Pateros, Manila",14.5536,121.07
LTFRB_2732,1,"South Luzon Expressway, Biñan City, Manila",14.3332,121.053
LTFRB_2706,1,"Corporate Ave / Parkway St Intersection, Muntinlupa City, Manila",14.4151,121.038
LTFRB_2705,1,"Corporate Ave / Commerce Ave Intersection, Muntinlupa City, Manila",14.4186,121.038
LTFRB_2704,1,"Queen's Main Ave, Bacoor City, Manila",14.3947,120.989
LTFRB_2703,1,"Queen's Land St / Area ""A"" Rd INtersection, Bacoor City, Manila",14.398,120.991
LTFRB_2700,1,"M Gawaran Ave, Bacoor City, Manila",14.4029,120.996
LTFRB_2677,1,"Vector Two, Northgate Ave, Muntinlupa City, Manila",14.4258,121.039
LTFRB_2676,1,"The Haven for Women, Filinvest Ave, Las Piñas City, Manila",14.4248,121.037
LTFRB_2900,1,"DBP Ave, Taguig City, Manila, Manila",14.507,121.046
LTFRB_2901,1,"Food Terminal Incorporated, DBP Ave, Taguig City, Manila, Manila",14.5077,121.048
LTFRB_2916,1,"F. Cruz / Clemente Jose Intersection, Lungsod ng Pasay, Manila",14.5324,121.008
LTFRB_2917,1,"P. Santos St, Lungsod ng Pasay, Manila",14.5328,121.009
LTFRB_3115,1,"10th Ave, Taguig City, Manila",14.5592,121.055
LTFRB_3091,1,"Federacion Dr, Taguig City, Manila",14.5477,121.05
LTFRB_309,1,"A. Del Mundo Street / 8th Avenue West Intersection, Caloocan City",14.6488,120.982
LTFRB_3080,1,"5th Avenue / 23rd Street Intersection, Taguig City, Manila",14.5465,121.046
LTFRB_308,1,"Caloocan High School, A. Del Mundo Street, Caloocan City",14.6505,120.982
LTFRB_3050,1,"C. Raymundo Ave, Pasig City, Manila",14.5656,121.078
LTFRB_3047,1,"Caruncho, Pasig City, Manila",14.5673,121.079
LTFRB_3010,1,"A. Bonifacio, Pasig City, Manila",14.5587,121.075
LTFRB_3008,1,"P. Burgos, Pasig City, Manila",14.5596,121.074
LTFRB_3007,1,"Dr Garcia, Pasig City, Manila",14.5584,121.074
LTFRB_2993,1,"P. Herrera, Pateros, Manila",14.5445,121.065
LTFRB_2992,1,"P. Herrera / G. de Borja Intersection, Pateros, Manila",14.5426,121.065
LTFRB_2982,1,"A. Mabini St / M. L. Quezon St Intersection, Taguig City, Manila",14.5284,121.069
LTFRB_2954,1,"Libingan ng mga Bayani, Bayani Road, Taguig City, Manila",14.5231,121.045
LTFRB_2935,1,"Andrews Ave / Sales Road Intersection, Lungsod ng Pasay, Manila",14.5174,121.019
LTFRB_2925,1,"Airport Rd, Lungsod ng Pasay, Manila",14.5283,121.002
LTFRB_2924,1,"Airport Rd, Lungsod ng Pasay, Manila",14.528,121.004
LTFRB_1958,1,"A.Apolinario / Gen.P.Garcia Intersection, Makati City, Manila",14.5427,121.013
LTFRB_1957,1,"A.Apolinario / General Luna Intersection, Makati City, Manila",14.5451,121.013
LTFRB_1953,1,"Gen.J.Belarmino / Rodriguez Ave Intersection, Makati, Manila",14.5408,121.015
LTFRB_1408,1,"Santa Catalina / Speaker Perez Intersection, Quezon City",14.6358,120.996
LTFRB_1466,1,"Ipil, Manila",14.62,120.98
LTFRB_1453,1,"Ipil  / Laguna Intersection, Quezon City",14.6219,120.98
LTFRB_1436,1,"Tiago, Quezon City",14.6227,120.988
LTFRB_1432,1,"Pampanga / Pedro Guevarra Intersection, Quezon City",14.6279,120.986
LTFRB_1426,1,"Metrica, Quezon City",14.6229,120.99
LTFRB_1424,1,"Maria Clara / Ibarra Intersection, Quezon City",14.6208,120.994
LTFRB_1423,1,"Halcon, Quezon City",14.6226,120.995
LTFRB_1421,1,"Ferdinand Blumentritt, Quezon City",14.6231,120.993
LTFRB_1407,1,"Sitio San Roque near Childrens Medical Hospital, Agham (North Triangle), Quezon City",14.6478,121.04
LTFRB_133,1,"Santa Maria Municipal Hall, JC De Jesus Street, Santa Maria",14.8193,120.96
LTFRB_1406,1,"Sitio San Roque / Central Terminal Road Intersection, Agham (North Triangle), Quezon City",14.6491,121.04
LTFRB_1405,1,"Sitio San Roque, Agham (North Triangle), Quezon City",14.6507,121.039
LTFRB_1375,1,"San Pedro Bautisa / Bernardo Intersection, Quezon City",14.6347,121.014
LTFRB_1360,1,"Banawe Avenue / P. Florentino Intersection, Quezon City",14.6244,121.007
LTFRB_1349,1,"Banawe Avenue, Quezon City",14.6375,121.001
LTFRB_134,1,"A. Fernando Elementary School, M H Del Pilar, Malanday, Valenzuela City",14.7169,120.956
LTFRB_1333,1,"Kanlaon, Quezon City",14.6208,121.001
LTFRB_1332,1,"Kanlaon, Quezon City",14.6192,121.002
LTFRB_1474,1,"Lacson Avenue, Manila",14.6176,120.985
LTFRB_1475,1,"Antipolo, Manila",14.6219,120.988
LTFRB_1482,1,"Dr.Alejos, Nicanor Roxas Intersection, Manila",14.6223,120.998
LTFRB_1484,1,"Instruccion / Nicanor Roxas Intersection, Manila",14.6193,120.994
LTFRB_1544,1,"Bambang Public Market, Ipil, Manila",14.6118,120.98
LTFRB_1543,1,"Quiricada / Yakal Intersection, Manila",14.6133,120.979
LTFRB_1515,1,"J. Barlin / P. Noval Intersection, Manila",14.6088,120.987
LTFRB_1514,1,"Juaning / Dapitan Intersection, Manila",14.6107,120.987
LTFRB_1506,1,"Piy Margal / Dos Castillas Intersection, Manila",14.6124,120.991
LTFRB_1504,1,"Vicente G Cruz / Piy Margal Intersection, Manila",14.6139,120.993
LTFRB_1503,1,"Vicente G Cruz / Florentino Intersection, Manila",14.6129,120.994
LTFRB_150,1,"Joaquin, Obando",14.7116,120.936
LTFRB_1498,1,"Halcon / Florentino Intersection, Manila",14.6179,121.0
LTFRB_1497,1,"Mayon Avenue / Florentino Intersection, Manila",14.6193,121.001
LTFRB_1495,1,"Blumentritt, Manila",14.6163,120.999
LTFRB_1493,1,"Dapitan / Maria Cristina ntersrction, Manila",14.6142,120.991
LTFRB_1492,1,"Dapitan / Algeciras Intersrction, Manila",14.616,120.993
LTFRB_1491,1,"Dapitan / Antonio Maceda Intersrction, Manila",14.6177,120.995
LTFRB_1490,1,"Musa / Dapitan Intersrction, Manila",14.6194,120.997
LTFRB_1489,1,"Iba / Dapitan Intersrction, Manila",14.621,120.998
LTFRB_1485,1,"San Diego / Nicanor Roxas Intersection, Manila",14.6175,120.993
LTFRB_1330,1,"Apo, Quezon City",14.6211,121.002
LTFRB_1307,1,"Tinagan, Quezon City",14.6408,120.995
LTFRB_1559,1,"C. La Torre / Antonio Rivera Intersection., Manila",14.6094,120.974
LTFRB_1143,1,"Malolos Avenue / Makaneneng Intersection, Caloocan City",14.6672,121.0
LTFRB_1190,1,"Roxas, Quirino Highway, Quezon City",14.6786,121.01
LTFRB_1168,1,"Kamantigue / 11th Avenue, Caloocan City",14.6526,120.995
LTFRB_1162,1,"12th Street / 8th Avenue, Caloocan City",14.6542,120.99
LTFRB_1161,1,"8th Avenue / Macbagdal Intersection, Caloocan City",14.6557,120.99
LTFRB_1158,1,"2nd Street / 12th Avenue, Caloocan City",14.6544,120.986
LTFRB_1157,1,"L Bustamante / Benin Intersection, Caloocan City",14.656,120.985
LTFRB_1149,1,"Gregoria de Jesus, Caloocan City",14.6597,120.998
LTFRB_1145,1,"Miracle / Milagrosa Intersection, Caloocan City",14.6674,120.997
LTFRB_1142,1,"Malabon / Makaneneng Intersection, Caloocan City",14.6692,120.998
LTFRB_1306,1,"Tangali / Tinagan Intersection, Quezon City",14.6423,120.995
LTFRB_1141,1,"Malabon / Milagrosa Intersection, Caloocan City",14.6687,120.997
LTFRB_1091,1,"Emensto Rondon High School, Road 3, Quezon City",14.6641,121.037
LTFRB_1063,1,"Mindanao Avenue / Tanding Sora Avenue Intersection, Quezon City",14.6773,121.035
LTFRB_1028,1,"Congressional Avenue Extension, Quezon City",14.6737,121.051
LTFRB_1,1,"Ang Dating Daan, Balagtas",14.8237,120.9
LTFRB_4987,1,Santolan LRT,14.6223,121.086
LTFRB_4977,1,Recto LRT,14.6035078518,120.9834301472
LTFRB_4963,1,Roosevelt LRT,14.6575,121.022
LTFRB_1191,1,"St Francis of Assisi Parish Church, Roxas, Quirino Highway, Quezon City",14.6814,121.01
LTFRB_1215,1,"Assistant / Engineering, Quezon City",14.6752,121.023
LTFRB_1219,1,"Daisol, Quezon City",14.6732,121.022
LTFRB_1221,1,"Grant, Quezon City",14.6713,121.02
LTFRB_1304,1,"San Jose D Tuazon, Quezon City",14.6435,120.995
LTFRB_1303,1,"San Jose D Tuazon, Quezon City",14.6419,120.995
LTFRB_1263,1,"Old Samson Road, Quezon City",14.6566,121.006
LTFRB_1262,1,"Epifanio de los Santos Avenue, Quezon City",14.6495,121.034
LTFRB_126,1,"New Bypass Road, Santa Maria",14.8149,120.957
LTFRB_1256,1,"Bulacan, Quezon City",14.6509,121.029
LTFRB_1255,1,"Bulacan, Quezon City",14.6524,121.028
LTFRB_1254,1,"Bulacan, Quezon City",14.6539,121.029
LTFRB_1253,1,"Calumpit / Bansalangin Intersection, Quezon City",14.655,121.023
